start_time,end_time,start_time_iso,end_time_iso,num_model_requests,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1778125440,1778125500,2026-05-07T03:44:00+00:00,2026-05-07T03:45:00+00:00,,,,,,,,,,,,,,,,,
1778125500,1778125560,2026-05-07T03:45:00+00:00,2026-05-07T03:46:00+00:00,,,,,,,,,,,,,,,,,
1778125560,1778125620,2026-05-07T03:46:00+00:00,2026-05-07T03:47:00+00:00,,,,,,,,,,,,,,,,,
1778125620,1778125680,2026-05-07T03:47:00+00:00,2026-05-07T03:48:00+00:00,,,,,,,,,,,,,,,,,
1778125680,1778125740,2026-05-07T03:48:00+00:00,2026-05-07T03:49:00+00:00,14.0,gpt-5.4-2026-03-05,False,incentivized-tier,10898.0,2121.0,0.0,10898.0,10898.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778125740,1778125800,2026-05-07T03:49:00+00:00,2026-05-07T03:50:00+00:00,36.0,gpt-5.4-2026-03-05,False,incentivized-tier,28657.0,5645.0,0.0,28657.0,28657.0,5645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778125800,1778125860,2026-05-07T03:50:00+00:00,2026-05-07T03:51:00+00:00,37.0,gpt-5.4-2026-03-05,False,incentivized-tier,28735.0,5657.0,0.0,28735.0,28735.0,5657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778125860,1778125920,2026-05-07T03:51:00+00:00,2026-05-07T03:52:00+00:00,16.0,gpt-5.4-2026-03-05,False,incentivized-tier,12647.0,2537.0,0.0,12647.0,12647.0,2537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778125920,1778125980,2026-05-07T03:52:00+00:00,2026-05-07T03:53:00+00:00,32.0,gpt-5.4-2026-03-05,False,incentivized-tier,25021.0,4948.0,0.0,25021.0,25021.0,4948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778125980,1778126040,2026-05-07T03:53:00+00:00,2026-05-07T03:54:00+00:00,74.0,gpt-5.4-2026-03-05,False,incentivized-tier,58362.0,11334.0,0.0,58362.0,58362.0,11334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126040,1778126100,2026-05-07T03:54:00+00:00,2026-05-07T03:55:00+00:00,74.0,gpt-5.4-2026-03-05,False,incentivized-tier,59471.0,11536.0,0.0,59471.0,59471.0,11536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126100,1778126160,2026-05-07T03:55:00+00:00,2026-05-07T03:56:00+00:00,76.0,gpt-5.4-2026-03-05,False,incentivized-tier,60830.0,11885.0,0.0,60830.0,60830.0,11885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126160,1778126220,2026-05-07T03:56:00+00:00,2026-05-07T03:57:00+00:00,61.0,gpt-5.4-2026-03-05,False,incentivized-tier,49692.0,9696.0,0.0,49692.0,49692.0,9696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126220,1778126280,2026-05-07T03:57:00+00:00,2026-05-07T03:58:00+00:00,15.0,gpt-5.4-2026-03-05,False,incentivized-tier,10307.0,2109.0,0.0,10307.0,10307.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126280,1778126340,2026-05-07T03:58:00+00:00,2026-05-07T03:59:00+00:00,38.0,gpt-5.4-2026-03-05,False,incentivized-tier,24991.0,5347.0,0.0,24991.0,24991.0,5347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126340,1778126400,2026-05-07T03:59:00+00:00,2026-05-07T04:00:00+00:00,40.0,gpt-5.4-2026-03-05,False,incentivized-tier,25779.0,5621.0,0.0,25779.0,25779.0,5621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126400,1778126460,2026-05-07T04:00:00+00:00,2026-05-07T04:01:00+00:00,39.0,gpt-5.4-2026-03-05,False,incentivized-tier,29363.0,5704.0,0.0,29363.0,29363.0,5704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126460,1778126520,2026-05-07T04:01:00+00:00,2026-05-07T04:02:00+00:00,38.0,gpt-5.4-2026-03-05,False,incentivized-tier,24892.0,5274.0,0.0,24892.0,24892.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126520,1778126580,2026-05-07T04:02:00+00:00,2026-05-07T04:03:00+00:00,39.0,gpt-5.4-2026-03-05,False,incentivized-tier,25879.0,5396.0,0.0,25879.0,25879.0,5396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126580,1778126640,2026-05-07T04:03:00+00:00,2026-05-07T04:04:00+00:00,39.0,gpt-5.4-2026-03-05,False,incentivized-tier,26363.0,5552.0,0.0,26363.0,26363.0,5552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126640,1778126700,2026-05-07T04:04:00+00:00,2026-05-07T04:05:00+00:00,42.0,gpt-5.4-2026-03-05,False,incentivized-tier,26398.0,5810.0,0.0,26398.0,26398.0,5810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126700,1778126760,2026-05-07T04:05:00+00:00,2026-05-07T04:06:00+00:00,37.0,gpt-5.4-2026-03-05,False,incentivized-tier,28879.0,5402.0,0.0,28879.0,28879.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126760,1778126820,2026-05-07T04:06:00+00:00,2026-05-07T04:07:00+00:00,36.0,gpt-5.4-2026-03-05,False,incentivized-tier,30830.0,5432.0,0.0,30830.0,30830.0,5432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126820,1778126880,2026-05-07T04:07:00+00:00,2026-05-07T04:08:00+00:00,36.0,gpt-5.4-2026-03-05,False,incentivized-tier,28190.0,5434.0,0.0,28190.0,28190.0,5434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126880,1778126940,2026-05-07T04:08:00+00:00,2026-05-07T04:09:00+00:00,37.0,gpt-5.4-2026-03-05,False,incentivized-tier,31068.0,5720.0,0.0,31068.0,31068.0,5720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778126940,1778127000,2026-05-07T04:09:00+00:00,2026-05-07T04:10:00+00:00,37.0,gpt-5.4-2026-03-05,False,incentivized-tier,31204.0,5517.0,0.0,31204.0,31204.0,5517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127000,1778127060,2026-05-07T04:10:00+00:00,2026-05-07T04:11:00+00:00,39.0,gpt-5.4-2026-03-05,False,incentivized-tier,32252.0,5824.0,0.0,32252.0,32252.0,5824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127060,1778127120,2026-05-07T04:11:00+00:00,2026-05-07T04:12:00+00:00,38.0,gpt-5.4-2026-03-05,False,incentivized-tier,30873.0,5645.0,0.0,30873.0,30873.0,5645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127120,1778127180,2026-05-07T04:12:00+00:00,2026-05-07T04:13:00+00:00,36.0,gpt-5.4-2026-03-05,False,incentivized-tier,29375.0,5425.0,0.0,29375.0,29375.0,5425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127180,1778127240,2026-05-07T04:13:00+00:00,2026-05-07T04:14:00+00:00,37.0,gpt-5.4-2026-03-05,False,incentivized-tier,30426.0,5481.0,0.0,30426.0,30426.0,5481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127240,1778127300,2026-05-07T04:14:00+00:00,2026-05-07T04:15:00+00:00,35.0,gpt-5.4-2026-03-05,False,incentivized-tier,30569.0,5453.0,0.0,30569.0,30569.0,5453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127300,1778127360,2026-05-07T04:15:00+00:00,2026-05-07T04:16:00+00:00,29.0,gpt-5.4-2026-03-05,False,default,23622.0,4439.0,0.0,23622.0,23622.0,4439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127300,1778127360,2026-05-07T04:15:00+00:00,2026-05-07T04:16:00+00:00,7.0,gpt-5.4-2026-03-05,False,incentivized-tier,6116.0,1033.0,0.0,6116.0,6116.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127360,1778127420,2026-05-07T04:16:00+00:00,2026-05-07T04:17:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,30904.0,5614.0,0.0,30904.0,30904.0,5614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127420,1778127480,2026-05-07T04:17:00+00:00,2026-05-07T04:18:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,31555.0,5542.0,0.0,31555.0,31555.0,5542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127480,1778127540,2026-05-07T04:18:00+00:00,2026-05-07T04:19:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,29978.0,5375.0,0.0,29978.0,29978.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127540,1778127600,2026-05-07T04:19:00+00:00,2026-05-07T04:20:00+00:00,38.0,gpt-5.4-2026-03-05,False,default,32706.0,5581.0,0.0,32706.0,32706.0,5581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127600,1778127660,2026-05-07T04:20:00+00:00,2026-05-07T04:21:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,30317.0,5530.0,0.0,30317.0,30317.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127660,1778127720,2026-05-07T04:21:00+00:00,2026-05-07T04:22:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,30317.0,5395.0,0.0,30317.0,30317.0,5395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127720,1778127780,2026-05-07T04:22:00+00:00,2026-05-07T04:23:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,31540.0,5223.0,0.0,31540.0,31540.0,5223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127780,1778127840,2026-05-07T04:23:00+00:00,2026-05-07T04:24:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,33632.0,5542.0,0.0,33632.0,33632.0,5542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127840,1778127900,2026-05-07T04:24:00+00:00,2026-05-07T04:25:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,31768.0,5212.0,0.0,31768.0,31768.0,5212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127900,1778127960,2026-05-07T04:25:00+00:00,2026-05-07T04:26:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,34498.0,5581.0,0.0,34498.0,34498.0,5581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778127960,1778128020,2026-05-07T04:26:00+00:00,2026-05-07T04:27:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,33968.0,5499.0,0.0,33968.0,33968.0,5499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128020,1778128080,2026-05-07T04:27:00+00:00,2026-05-07T04:28:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,33880.0,5620.0,0.0,33880.0,33880.0,5620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128080,1778128140,2026-05-07T04:28:00+00:00,2026-05-07T04:29:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,33745.0,5565.0,0.0,33745.0,33745.0,5565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128140,1778128200,2026-05-07T04:29:00+00:00,2026-05-07T04:30:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,31171.0,5118.0,0.0,31171.0,31171.0,5118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128200,1778128260,2026-05-07T04:30:00+00:00,2026-05-07T04:31:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,31849.0,5213.0,0.0,31849.0,31849.0,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128260,1778128320,2026-05-07T04:31:00+00:00,2026-05-07T04:32:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,25649.0,5228.0,0.0,25649.0,25649.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128320,1778128380,2026-05-07T04:32:00+00:00,2026-05-07T04:33:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,25778.0,5440.0,0.0,25778.0,25778.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128380,1778128440,2026-05-07T04:33:00+00:00,2026-05-07T04:34:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,26707.0,5466.0,0.0,26707.0,26707.0,5466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128440,1778128500,2026-05-07T04:34:00+00:00,2026-05-07T04:35:00+00:00,39.0,gpt-5.4-2026-03-05,False,default,26496.0,5613.0,0.0,26496.0,26496.0,5613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128500,1778128560,2026-05-07T04:35:00+00:00,2026-05-07T04:36:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,25600.0,5368.0,0.0,25600.0,25600.0,5368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128560,1778128620,2026-05-07T04:36:00+00:00,2026-05-07T04:37:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,25500.0,4942.0,0.0,25500.0,25500.0,4942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128620,1778128680,2026-05-07T04:37:00+00:00,2026-05-07T04:38:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,25900.0,5076.0,0.0,25900.0,25900.0,5076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128680,1778128740,2026-05-07T04:38:00+00:00,2026-05-07T04:39:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,24385.0,5041.0,0.0,24385.0,24385.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128740,1778128800,2026-05-07T04:39:00+00:00,2026-05-07T04:40:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,29849.0,5664.0,0.0,29849.0,29849.0,5664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128800,1778128860,2026-05-07T04:40:00+00:00,2026-05-07T04:41:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,28723.0,5358.0,0.0,28723.0,28723.0,5358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128860,1778128920,2026-05-07T04:41:00+00:00,2026-05-07T04:42:00+00:00,33.0,gpt-5.4-2026-03-05,False,default,26320.0,5029.0,0.0,26320.0,26320.0,5029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128920,1778128980,2026-05-07T04:42:00+00:00,2026-05-07T04:43:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,29857.0,5661.0,0.0,29857.0,29857.0,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778128980,1778129040,2026-05-07T04:43:00+00:00,2026-05-07T04:44:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,28740.0,5436.0,0.0,28740.0,28740.0,5436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129040,1778129100,2026-05-07T04:44:00+00:00,2026-05-07T04:45:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,29900.0,5694.0,0.0,29900.0,29900.0,5694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129100,1778129160,2026-05-07T04:45:00+00:00,2026-05-07T04:46:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,28372.0,5473.0,0.0,28372.0,28372.0,5473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129160,1778129220,2026-05-07T04:46:00+00:00,2026-05-07T04:47:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,26195.0,5157.0,0.0,26195.0,26195.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129220,1778129280,2026-05-07T04:47:00+00:00,2026-05-07T04:48:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,27946.0,5242.0,0.0,27946.0,27946.0,5242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129280,1778129340,2026-05-07T04:48:00+00:00,2026-05-07T04:49:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,29144.0,5573.0,0.0,29144.0,29144.0,5573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129340,1778129400,2026-05-07T04:49:00+00:00,2026-05-07T04:50:00+00:00,38.0,gpt-5.4-2026-03-05,False,default,27123.0,5247.0,0.0,27123.0,27123.0,5247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129400,1778129460,2026-05-07T04:50:00+00:00,2026-05-07T04:51:00+00:00,38.0,gpt-5.4-2026-03-05,False,default,26208.0,5256.0,0.0,26208.0,26208.0,5256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129460,1778129520,2026-05-07T04:51:00+00:00,2026-05-07T04:52:00+00:00,38.0,gpt-5.4-2026-03-05,False,default,25147.0,5340.0,0.0,25147.0,25147.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129520,1778129580,2026-05-07T04:52:00+00:00,2026-05-07T04:53:00+00:00,37.0,gpt-5.4-2026-03-05,False,default,23983.0,5161.0,0.0,23983.0,23983.0,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129580,1778129640,2026-05-07T04:53:00+00:00,2026-05-07T04:54:00+00:00,39.0,gpt-5.4-2026-03-05,False,default,24995.0,5274.0,0.0,24995.0,24995.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129640,1778129700,2026-05-07T04:54:00+00:00,2026-05-07T04:55:00+00:00,36.0,gpt-5.4-2026-03-05,False,default,23171.0,4759.0,0.0,23171.0,23171.0,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129700,1778129760,2026-05-07T04:55:00+00:00,2026-05-07T04:56:00+00:00,38.0,gpt-5.4-2026-03-05,False,default,25589.0,5265.0,0.0,25589.0,25589.0,5265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129760,1778129820,2026-05-07T04:56:00+00:00,2026-05-07T04:57:00+00:00,35.0,gpt-5.4-2026-03-05,False,default,24562.0,4971.0,0.0,24562.0,24562.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129820,1778129880,2026-05-07T04:57:00+00:00,2026-05-07T04:58:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,8949.0,1825.0,0.0,8949.0,8949.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129880,1778129940,2026-05-07T04:58:00+00:00,2026-05-07T04:59:00+00:00,4.0,gpt-5.4-2026-03-05,False,default,3498.0,612.0,0.0,3498.0,3498.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778129940,1778130000,2026-05-07T04:59:00+00:00,2026-05-07T05:00:00+00:00,2.0,gpt-5.4-2026-03-05,False,default,1692.0,303.0,0.0,1692.0,1692.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130000,1778130060,2026-05-07T05:00:00+00:00,2026-05-07T05:01:00+00:00,8.0,gpt-5.4-2026-03-05,False,default,6086.0,1176.0,0.0,6086.0,6086.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130060,1778130120,2026-05-07T05:01:00+00:00,2026-05-07T05:02:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,9770.0,1742.0,0.0,9770.0,9770.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130120,1778130180,2026-05-07T05:02:00+00:00,2026-05-07T05:03:00+00:00,9.0,gpt-5.4-2026-03-05,False,default,6955.0,1392.0,0.0,6955.0,6955.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130180,1778130240,2026-05-07T05:03:00+00:00,2026-05-07T05:04:00+00:00,3.0,gpt-5.4-2026-03-05,False,default,2082.0,424.0,0.0,2082.0,2082.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130240,1778130300,2026-05-07T05:04:00+00:00,2026-05-07T05:05:00+00:00,,,,,,,,,,,,,,,,,
1778130300,1778130360,2026-05-07T05:05:00+00:00,2026-05-07T05:06:00+00:00,1.0,gpt-5.4-2026-03-05,False,default,698.0,150.0,0.0,698.0,698.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778130360,1778130420,2026-05-07T05:06:00+00:00,2026-05-07T05:07:00+00:00,,,,,,,,,,,,,,,,,
1778130420,1778130480,2026-05-07T05:07:00+00:00,2026-05-07T05:08:00+00:00,,,,,,,,,,,,,,,,,
1778130480,1778130540,2026-05-07T05:08:00+00:00,2026-05-07T05:09:00+00:00,,,,,,,,,,,,,,,,,
1778130540,1778130600,2026-05-07T05:09:00+00:00,2026-05-07T05:10:00+00:00,,,,,,,,,,,,,,,,,
1778130600,1778130660,2026-05-07T05:10:00+00:00,2026-05-07T05:11:00+00:00,,,,,,,,,,,,,,,,,
1778130660,1778130720,2026-05-07T05:11:00+00:00,2026-05-07T05:12:00+00:00,,,,,,,,,,,,,,,,,
1778130720,1778130780,2026-05-07T05:12:00+00:00,2026-05-07T05:13:00+00:00,,,,,,,,,,,,,,,,,
1778130780,1778130840,2026-05-07T05:13:00+00:00,2026-05-07T05:14:00+00:00,,,,,,,,,,,,,,,,,
1778130840,1778130900,2026-05-07T05:14:00+00:00,2026-05-07T05:15:00+00:00,,,,,,,,,,,,,,,,,
1778130900,1778130960,2026-05-07T05:15:00+00:00,2026-05-07T05:16:00+00:00,,,,,,,,,,,,,,,,,
1778130960,1778131020,2026-05-07T05:16:00+00:00,2026-05-07T05:17:00+00:00,,,,,,,,,,,,,,,,,
1778131020,1778131080,2026-05-07T05:17:00+00:00,2026-05-07T05:18:00+00:00,,,,,,,,,,,,,,,,,
1778131080,1778131140,2026-05-07T05:18:00+00:00,2026-05-07T05:19:00+00:00,,,,,,,,,,,,,,,,,
1778131140,1778131200,2026-05-07T05:19:00+00:00,2026-05-07T05:20:00+00:00,,,,,,,,,,,,,,,,,
1778131200,1778131260,2026-05-07T05:20:00+00:00,2026-05-07T05:21:00+00:00,,,,,,,,,,,,,,,,,
1778131260,1778131320,2026-05-07T05:21:00+00:00,2026-05-07T05:22:00+00:00,,,,,,,,,,,,,,,,,
1778131320,1778131380,2026-05-07T05:22:00+00:00,2026-05-07T05:23:00+00:00,,,,,,,,,,,,,,,,,
1778131380,1778131440,2026-05-07T05:23:00+00:00,2026-05-07T05:24:00+00:00,,,,,,,,,,,,,,,,,
1778131440,1778131500,2026-05-07T05:24:00+00:00,2026-05-07T05:25:00+00:00,,,,,,,,,,,,,,,,,
1778131500,1778131560,2026-05-07T05:25:00+00:00,2026-05-07T05:26:00+00:00,,,,,,,,,,,,,,,,,
1778131560,1778131620,2026-05-07T05:26:00+00:00,2026-05-07T05:27:00+00:00,,,,,,,,,,,,,,,,,
1778131620,1778131680,2026-05-07T05:27:00+00:00,2026-05-07T05:28:00+00:00,,,,,,,,,,,,,,,,,
1778131680,1778131740,2026-05-07T05:28:00+00:00,2026-05-07T05:29:00+00:00,,,,,,,,,,,,,,,,,
1778131740,1778131800,2026-05-07T05:29:00+00:00,2026-05-07T05:30:00+00:00,,,,,,,,,,,,,,,,,
1778131800,1778131860,2026-05-07T05:30:00+00:00,2026-05-07T05:31:00+00:00,,,,,,,,,,,,,,,,,
1778131860,1778131920,2026-05-07T05:31:00+00:00,2026-05-07T05:32:00+00:00,,,,,,,,,,,,,,,,,
1778131920,1778131980,2026-05-07T05:32:00+00:00,2026-05-07T05:33:00+00:00,,,,,,,,,,,,,,,,,
1778131980,1778132040,2026-05-07T05:33:00+00:00,2026-05-07T05:34:00+00:00,,,,,,,,,,,,,,,,,
1778132040,1778132100,2026-05-07T05:34:00+00:00,2026-05-07T05:35:00+00:00,,,,,,,,,,,,,,,,,
1778132100,1778132160,2026-05-07T05:35:00+00:00,2026-05-07T05:36:00+00:00,,,,,,,,,,,,,,,,,
1778132160,1778132220,2026-05-07T05:36:00+00:00,2026-05-07T05:37:00+00:00,,,,,,,,,,,,,,,,,
1778132220,1778132280,2026-05-07T05:37:00+00:00,2026-05-07T05:38:00+00:00,,,,,,,,,,,,,,,,,
1778132280,1778132340,2026-05-07T05:38:00+00:00,2026-05-07T05:39:00+00:00,,,,,,,,,,,,,,,,,
1778132340,1778132400,2026-05-07T05:39:00+00:00,2026-05-07T05:40:00+00:00,,,,,,,,,,,,,,,,,
1778132400,1778132460,2026-05-07T05:40:00+00:00,2026-05-07T05:41:00+00:00,,,,,,,,,,,,,,,,,
1778132460,1778132520,2026-05-07T05:41:00+00:00,2026-05-07T05:42:00+00:00,,,,,,,,,,,,,,,,,
1778132520,1778132580,2026-05-07T05:42:00+00:00,2026-05-07T05:43:00+00:00,,,,,,,,,,,,,,,,,
1778132580,1778132640,2026-05-07T05:43:00+00:00,2026-05-07T05:44:00+00:00,,,,,,,,,,,,,,,,,
1778132640,1778132700,2026-05-07T05:44:00+00:00,2026-05-07T05:45:00+00:00,,,,,,,,,,,,,,,,,
1778132700,1778132760,2026-05-07T05:45:00+00:00,2026-05-07T05:46:00+00:00,,,,,,,,,,,,,,,,,
1778132760,1778132820,2026-05-07T05:46:00+00:00,2026-05-07T05:47:00+00:00,,,,,,,,,,,,,,,,,
1778132820,1778132880,2026-05-07T05:47:00+00:00,2026-05-07T05:48:00+00:00,,,,,,,,,,,,,,,,,
1778132880,1778132940,2026-05-07T05:48:00+00:00,2026-05-07T05:49:00+00:00,,,,,,,,,,,,,,,,,
1778132940,1778133000,2026-05-07T05:49:00+00:00,2026-05-07T05:50:00+00:00,,,,,,,,,,,,,,,,,
1778133000,1778133060,2026-05-07T05:50:00+00:00,2026-05-07T05:51:00+00:00,,,,,,,,,,,,,,,,,
1778133060,1778133120,2026-05-07T05:51:00+00:00,2026-05-07T05:52:00+00:00,,,,,,,,,,,,,,,,,
1778133120,1778133180,2026-05-07T05:52:00+00:00,2026-05-07T05:53:00+00:00,,,,,,,,,,,,,,,,,
1778133180,1778133240,2026-05-07T05:53:00+00:00,2026-05-07T05:54:00+00:00,,,,,,,,,,,,,,,,,
1778133240,1778133300,2026-05-07T05:54:00+00:00,2026-05-07T05:55:00+00:00,,,,,,,,,,,,,,,,,
1778133300,1778133360,2026-05-07T05:55:00+00:00,2026-05-07T05:56:00+00:00,,,,,,,,,,,,,,,,,
1778133360,1778133420,2026-05-07T05:56:00+00:00,2026-05-07T05:57:00+00:00,,,,,,,,,,,,,,,,,
1778133420,1778133480,2026-05-07T05:57:00+00:00,2026-05-07T05:58:00+00:00,,,,,,,,,,,,,,,,,
1778133480,1778133540,2026-05-07T05:58:00+00:00,2026-05-07T05:59:00+00:00,,,,,,,,,,,,,,,,,
1778133540,1778133600,2026-05-07T05:59:00+00:00,2026-05-07T06:00:00+00:00,,,,,,,,,,,,,,,,,
1778133600,1778133660,2026-05-07T06:00:00+00:00,2026-05-07T06:01:00+00:00,,,,,,,,,,,,,,,,,
1778133660,1778133720,2026-05-07T06:01:00+00:00,2026-05-07T06:02:00+00:00,,,,,,,,,,,,,,,,,
1778133720,1778133780,2026-05-07T06:02:00+00:00,2026-05-07T06:03:00+00:00,,,,,,,,,,,,,,,,,
1778133780,1778133840,2026-05-07T06:03:00+00:00,2026-05-07T06:04:00+00:00,,,,,,,,,,,,,,,,,
1778133840,1778133900,2026-05-07T06:04:00+00:00,2026-05-07T06:05:00+00:00,,,,,,,,,,,,,,,,,
1778133900,1778133960,2026-05-07T06:05:00+00:00,2026-05-07T06:06:00+00:00,,,,,,,,,,,,,,,,,
